dataset_short_name,categorical_encoding,level,f1_mean,f1_std,f1_rank
huge/0.05,Word2Vec Average Then Concatinate,trace,0.1732950581763328,0.2032766935177284,1.0
huge/0.05,Word2Vec Concatinate,attribute,0.012554523703587334,0.00868647016421424,6.0
huge/0.05,Word2Vec Concatinate,event,0.03598983815492588,0.039264550328734174,4.0
huge/0.05,Word2Vec Concatinate,trace,0.14727303652419865,0.16495895918023717,6.0
huge/0.25,Fixed Vector,attribute,0.025194414979032177,0.0074235108024810325,5.0
huge/0.25,Fixed Vector,event,0.061430838766166056,0.03448360529459825,4.0
huge/0.25,Fixed Vector,trace,0.24004485047515697,0.1158176670858411,6.0
huge/0.25,One Hot,attribute,0.030182277459604365,0.00791753550727378,1.0
huge/0.25,One Hot,event,0.07315120764669901,0.044280612334827614,3.0
huge/0.25,One Hot,trace,0.2488040900620117,0.1284375792555949,4.0
huge/0.25,Trace2Vec Average Then Concatinate,attribute,0.02871676998177484,0.008582300357840775,2.0
huge/0.25,Trace2Vec Average Then Concatinate,event,0.07892708208277469,0.056325000907544005,1.0
huge/0.25,Trace2Vec Average Then Concatinate,trace,0.25037357828777745,0.1329433069440113,3.0
huge/0.25,Trace2Vec Concatinate,attribute,0.026256409320899125,0.010371350307935175,4.0
huge/0.25,Trace2Vec Concatinate,event,0.06129026915106664,0.032547283560388274,5.0
huge/0.25,Trace2Vec Concatinate,trace,0.25080839197755794,0.12460533046857528,2.0
huge/0.25,Word2Vec Average Then Concatinate,attribute,0.02822289727720286,0.008033985123558577,3.0
huge/0.25,Word2Vec Average Then Concatinate,event,0.07814899793879923,0.05573380418826478,2.0
huge/0.25,Word2Vec Average Then Concatinate,trace,0.25186705119236175,0.13488496146780904,1.0
huge/0.25,Word2Vec Concatinate,attribute,0.024166584165124565,0.0066448514657515365,6.0
huge/0.25,Word2Vec Concatinate,event,0.06006791985813273,0.034570256289342315,6.0
huge/0.25,Word2Vec Concatinate,trace,0.2417752721314676,0.1178492070262756,5.0
huge/0.45,Fixed Vector,attribute,0.042604554139777956,0.012837580725623993,4.0
huge/0.45,Fixed Vector,event,0.09711634235532403,0.04499776494626851,4.0
huge/0.45,Fixed Vector,trace,0.388813749172847,0.11899588563953269,5.0
huge/0.45,One Hot,attribute,0.04346088165585678,0.009686677537613353,3.0
huge/0.45,One Hot,event,0.10509995550967997,0.049115955032301664,3.0
huge/0.45,One Hot,trace,0.38698731504602524,0.12077328299724319,6.0
huge/0.45,Trace2Vec Average Then Concatinate,attribute,0.04928450430642308,0.014786876922406097,1.0
huge/0.45,Trace2Vec Average Then Concatinate,event,0.11186312332227157,0.05384063157388416,1.0
huge/0.45,Trace2Vec Average Then Concatinate,trace,0.38966787157236177,0.1221513592878806,4.0
huge/0.45,Trace2Vec Concatinate,attribute,0.041979696253941594,0.015250828571214407,5.0
huge/0.45,Trace2Vec Concatinate,event,0.09638238068131483,0.04604696885763999,5.0
huge/0.45,Trace2Vec Concatinate,trace,0.397796049881338,0.1254859380511959,1.0
huge/0.45,Word2Vec Average Then Concatinate,attribute,0.048718727983962755,0.01479113963497492,2.0
huge/0.45,Word2Vec Average Then Concatinate,event,0.10952464472178582,0.05253206434440627,2.0
huge/0.45,Word2Vec Average Then Concatinate,trace,0.3912683041373985,0.12138721603634486,3.0
huge/0.45,Word2Vec Concatinate,attribute,0.041157883490115996,0.013089675256904033,6.0
huge/0.45,Word2Vec Concatinate,event,0.09624200221575811,0.04468783078666065,6.0
huge/0.45,Word2Vec Concatinate,trace,0.39172618626529526,0.11818994297546924,2.0
large/0.05,Fixed Vector,attribute,0.00889304061766886,0.007156665742470001,3.0
large/0.05,Fixed Vector,event,0.028774168613050623,0.03290565393665288,5.0
large/0.05,Fixed Vector,trace,0.15307200720528952,0.17922779430089764,2.0
large/0.05,One Hot,attribute,0.007911255285826231,0.008017039379225703,6.0
large/0.05,One Hot,event,0.029875676589327358,0.03617087037712882,3.0
large/0.05,One Hot,trace,0.14714195747556552,0.17505456444624015,4.0
large/0.05,Trace2Vec Average Then Concatinate,attribute,0.008370789871416885,0.007533277855776353,5.0
large/0.05,Trace2Vec Average Then Concatinate,event,0.03445021697367669,0.03928553591866711,2.0
large/0.05,Trace2Vec Average Then Concatinate,trace,0.14446254238108613,0.16895437676288574,5.0
large/0.05,Trace2Vec Concatinate,attribute,0.00892362275335716,0.007295144105176472,2.0
large/0.05,Trace2Vec Concatinate,event,0.028496895052577256,0.032525608818806506,6.0
large/0.05,Trace2Vec Concatinate,trace,0.15716389700216396,0.17305336866853357,1.0
large/0.05,Word2Vec Average Then Concatinate,attribute,0.008599623582260013,0.008000919618282382,4.0
large/0.05,Word2Vec Average Then Concatinate,event,0.03540335595717422,0.04085734529182917,1.0
large/0.05,Word2Vec Average Then Concatinate,trace,0.14361189783000564,0.16901402139584107,6.0
large/0.05,Word2Vec Concatinate,attribute,0.008984448080797193,0.007412201123971498,1.0
large/0.05,Word2Vec Concatinate,event,0.029166234527620682,0.0334311870622915,4.0
large/0.05,Word2Vec Concatinate,trace,0.14934708592301937,0.16717830571154682,3.0
large/0.25,Fixed Vector,attribute,0.025211363390845756,0.01088684517896147,4.0
large/0.25,Fixed Vector,event,0.05695117438850958,0.041341027599186106,6.0
large/0.25,Fixed Vector,trace,0.25674779042655776,0.156392960870367,4.0
large/0.25,One Hot,attribute,0.025631556306743148,0.01195053001694519,3.0
large/0.25,One Hot,event,0.06571863068761163,0.05288186508250076,3.0
large/0.25,One Hot,trace,0.25856447039317026,0.16155240647715485,3.0
large/0.25,Trace2Vec Average Then Concatinate,attribute,0.032911306846439684,0.024872236734713934,2.0
large/0.25,Trace2Vec Average Then Concatinate,event,0.07835985475216997,0.06856736828045881,2.0
large/0.25,Trace2Vec Average Then Concatinate,trace,0.25243653288940016,0.15707798870718565,6.0
large/0.25,Trace2Vec Concatinate,attribute,0.024532243888585978,0.009856385477960703,5.0
large/0.25,Trace2Vec Concatinate,event,0.059086371402251446,0.04449015653556207,4.0
large/0.25,Trace2Vec Concatinate,trace,0.2633599514822318,0.1591931605775583,1.0
large/0.25,Word2Vec Average Then Concatinate,attribute,0.033666724804173126,0.026175824632258857,1.0
large/0.25,Word2Vec Average Then Concatinate,event,0.07976898602521468,0.06994218907924166,1.0
large/0.25,Word2Vec Average Then Concatinate,trace,0.25366413870771487,0.1577814543897095,5.0
large/0.25,Word2Vec Concatinate,attribute,0.02284082032360628,0.007531051691662631,6.0
large/0.25,Word2Vec Concatinate,event,0.057711346377103255,0.04131961850954955,5.0
large/0.25,Word2Vec Concatinate,trace,0.2586523524211174,0.1537246320024161,2.0
large/0.45,Fixed Vector,attribute,0.03414034973103315,0.010962824763814607,5.0
large/0.45,Fixed Vector,event,0.0798832744240645,0.037041916024773205,6.0
large/0.45,Fixed Vector,trace,0.37572743022238664,0.11410071246699702,4.0
large/0.45,One Hot,attribute,0.033975900110051215,0.008960147172788162,6.0
large/0.45,One Hot,event,0.08159708205513815,0.03891860128139892,4.0
large/0.45,One Hot,trace,0.37661808924736845,0.11510498529989605,3.0
large/0.45,Trace2Vec Average Then Concatinate,attribute,0.03889731693119373,0.015584812111952506,2.0
large/0.45,Trace2Vec Average Then Concatinate,event,0.08942366156982598,0.04490987917829124,2.0
large/0.45,Trace2Vec Average Then Concatinate,trace,0.37227556666458,0.11556898834830735,5.0
large/0.45,Trace2Vec Concatinate,attribute,0.03583999063824116,0.014232727578749316,3.0
large/0.45,Trace2Vec Concatinate,event,0.08003511917083876,0.03744005884144008,5.0
large/0.45,Trace2Vec Concatinate,trace,0.3895045747746779,0.1188594379741771,1.0
large/0.45,Word2Vec Average Then Concatinate,attribute,0.03890752409271479,0.015468158756955884,1.0
large/0.45,Word2Vec Average Then Concatinate,event,0.08959992424880342,0.045097540116793,1.0
large/0.45,Word2Vec Average Then Concatinate,trace,0.37221682581183374,0.11565392978547696,6.0
large/0.45,Word2Vec Concatinate,attribute,0.03466708520001637,0.009673257020994894,4.0
large/0.45,Word2Vec Concatinate,event,0.08364688253773626,0.039323114199022464,3.0
large/0.45,Word2Vec Concatinate,trace,0.38301124847778095,0.11198121988438828,2.0
p2p/0.05,Fixed Vector,attribute,0.011478884856291012,0.007725366078430117,5.0
p2p/0.05,Fixed Vector,event,0.035730464481332394,0.03823710318033829,6.0
p2p/0.05,Fixed Vector,trace,0.14695063259438618,0.1579143064229201,3.0
p2p/0.05,One Hot,attribute,0.013930464366154286,0.012124655537607838,2.0
p2p/0.05,One Hot,event,0.04259683182994294,0.05283866701764219,3.0
p2p/0.05,One Hot,trace,0.1459029183901214,0.16769653799497802,5.0
p2p/0.05,Trace2Vec Average Then Concatinate,attribute,0.013831012199567163,0.012918587371932392,3.0
p2p/0.05,Trace2Vec Average Then Concatinate,event,0.05200262365934362,0.06594536435321949,2.0
p2p/0.05,Trace2Vec Average Then Concatinate,trace,0.16073129301925224,0.192617058576134,2.0
p2p/0.05,Trace2Vec Concatinate,attribute,0.013809766303254617,0.010512121991867854,4.0
p2p/0.05,Trace2Vec Concatinate,event,0.035950554529238996,0.039999667860322864,5.0
p2p/0.05,Trace2Vec Concatinate,trace,0.1463918070021887,0.15909355516428964,4.0
p2p/0.05,Word2Vec Average Then Concatinate,attribute,0.014061332057683616,0.01388977215842983,1.0
p2p/0.05,Word2Vec Average Then Concatinate,event,0.05385240654557784,0.06847129401691127,1.0
p2p/0.05,Word2Vec Average Then Concatinate,trace,0.1649432158318352,0.19811401737997908,1.0
p2p/0.05,Word2Vec Concatinate,attribute,0.01108592009821348,0.00783132741485266,6.0
p2p/0.05,Word2Vec Concatinate,event,0.03692441809022306,0.03871502455587578,4.0
p2p/0.05,Word2Vec Concatinate,trace,0.14251935585677378,0.15892750557246338,6.0
p2p/0.25,Fixed Vector,attribute,0.025821802020386454,0.007793252931372093,5.0
p2p/0.25,Fixed Vector,event,0.0647073248548475,0.03914144585253622,6.0
p2p/0.25,Fixed Vector,trace,0.25773510102685193,0.13819601514695448,5.0
p2p/0.25,One Hot,attribute,0.025287768767861433,0.004598188498685593,6.0
p2p/0.25,One Hot,event,0.06775003997880717,0.04156985745108642,4.0
p2p/0.25,One Hot,trace,0.2556892652575983,0.14258494516258172,6.0
p2p/0.25,Trace2Vec Average Then Concatinate,attribute,0.02959934477825137,0.008955625335835292,1.0
p2p/0.25,Trace2Vec Average Then Concatinate,event,0.07458023641543732,0.04889060230860454,1.0
p2p/0.25,Trace2Vec Average Then Concatinate,trace,0.2589979134830985,0.14297819958299265,4.0
p2p/0.25,Trace2Vec Concatinate,attribute,0.029577149668859423,0.012589290140814034,2.0
p2p/0.25,Trace2Vec Concatinate,event,0.06688563588051497,0.0369817279213708,5.0
p2p/0.25,Trace2Vec Concatinate,trace,0.2678082210527555,0.13629821867961078,1.0
p2p/0.25,Word2Vec Average Then Concatinate,attribute,0.02879899553172777,0.008558104575009017,3.0
p2p/0.25,Word2Vec Average Then Concatinate,event,0.07334743055759381,0.04858779246374182,2.0
p2p/0.25,Word2Vec Average Then Concatinate,trace,0.26028145245075984,0.1437131931634875,3.0
p2p/0.25,Word2Vec Concatinate,attribute,0.026801664336423312,0.0052624906827260665,4.0
p2p/0.25,Word2Vec Concatinate,event,0.06829804598244958,0.04062381797108864,3.0
p2p/0.25,Word2Vec Concatinate,trace,0.2610764365972775,0.13647693813205597,2.0
p2p/0.45,Fixed Vector,attribute,0.048734267503684224,0.017800762907522152,6.0
p2p/0.45,Fixed Vector,event,0.10820322796343237,0.04851281550439645,6.0
p2p/0.45,Fixed Vector,trace,0.39948644080206835,0.1139585741230828,3.0
p2p/0.45,One Hot,attribute,0.04917321046432575,0.011645084733537722,5.0
p2p/0.45,One Hot,event,0.11444503972222511,0.0510652586215307,3.0
p2p/0.45,One Hot,trace,0.3930239442510046,0.11817542998309477,5.0
p2p/0.45,Trace2Vec Average Then Concatinate,attribute,0.052816625693767376,0.015607200762900486,1.0
p2p/0.45,Trace2Vec Average Then Concatinate,event,0.12061749445802238,0.058398827082927575,1.0
p2p/0.45,Trace2Vec Average Then Concatinate,trace,0.39211539175868715,0.12237905709452071,6.0
p2p/0.45,Trace2Vec Concatinate,attribute,0.0526038365630787,0.023391659382213142,2.0
p2p/0.45,Trace2Vec Concatinate,event,0.11403163296808742,0.05237455681222564,4.0
p2p/0.45,Trace2Vec Concatinate,trace,0.4046224162943657,0.11465056915961548,1.0
p2p/0.45,Word2Vec Average Then Concatinate,attribute,0.05235805012852356,0.015929826401364405,3.0
p2p/0.45,Word2Vec Average Then Concatinate,event,0.11958920744421556,0.05802070055962319,2.0
p2p/0.45,Word2Vec Average Then Concatinate,trace,0.395289295468668,0.12207408927073232,4.0
p2p/0.45,Word2Vec Concatinate,attribute,0.050329008261448045,0.01664500174385095,4.0
p2p/0.45,Word2Vec Concatinate,event,0.112097073678536,0.04965635789136527,5.0
p2p/0.45,Word2Vec Concatinate,trace,0.40205023544844587,0.11235698839235032,2.0
small/0.05,Fixed Vector,attribute,0.011273962283957046,0.007788562425716026,4.0
small/0.05,Fixed Vector,event,0.03647508940698161,0.03868773027851086,5.0
small/0.05,Fixed Vector,trace,0.16111915216736777,0.1758776554428812,3.0
small/0.05,One Hot,attribute,0.010513605399700922,0.009778611725779726,6.0
small/0.05,One Hot,event,0.03843595035497426,0.04527177713764577,3.0
small/0.05,One Hot,trace,0.15938288599513387,0.18630805538732378,4.0
small/0.05,Trace2Vec Average Then Concatinate,attribute,0.011769360535329444,0.009601583258483112,1.0
small/0.05,Trace2Vec Average Then Concatinate,event,0.04299937137623265,0.047665149489178056,2.0
small/0.05,Trace2Vec Average Then Concatinate,trace,0.15680616179624401,0.17795771871817673,6.0
small/0.05,Trace2Vec Concatinate,attribute,0.011503677959052886,0.008716745737389772,3.0
small/0.05,Trace2Vec Concatinate,event,0.03507151030090545,0.038717427476623,6.0
small/0.05,Trace2Vec Concatinate,trace,0.16195479910658056,0.17296305874288911,2.0
small/0.05,Word2Vec Average Then Concatinate,attribute,0.011603928699394252,0.009162229227801896,2.0
small/0.05,Word2Vec Average Then Concatinate,event,0.0431685147854819,0.047717564553354,1.0
small/0.05,Word2Vec Average Then Concatinate,trace,0.1568438946518234,0.1784379758995215,5.0
small/0.05,Word2Vec Concatinate,attribute,0.01094403614846181,0.007475622833339237,5.0
small/0.05,Word2Vec Concatinate,event,0.03792389036760227,0.0382073858210858,4.0
small/0.05,Word2Vec Concatinate,trace,0.16347274589235417,0.17856065152895237,1.0
small/0.25,Fixed Vector,attribute,0.025288961667247013,0.009627620506073253,3.0
small/0.25,Fixed Vector,event,0.057255292727544135,0.033296295202825364,6.0
small/0.25,Fixed Vector,trace,0.2503566753183202,0.12623019855964973,3.0
small/0.25,One Hot,attribute,0.02303622817876004,0.004941573688362703,6.0
small/0.25,One Hot,event,0.06006120326130817,0.03917222247888089,3.0
small/0.25,One Hot,trace,0.24891371554343916,0.13989883288774924,4.0
small/0.25,Trace2Vec Average Then Concatinate,attribute,0.02455616652590639,0.007711578507068126,4.0
small/0.25,Trace2Vec Average Then Concatinate,event,0.06550741918593331,0.04769616738425634,1.0
small/0.25,Trace2Vec Average Then Concatinate,trace,0.2405196056686016,0.13433466884324397,6.0
small/0.25,Trace2Vec Concatinate,attribute,0.027077207252210016,0.012272674734442433,1.0
small/0.25,Trace2Vec Concatinate,event,0.05942420682549616,0.032746339359268614,5.0
small/0.25,Trace2Vec Concatinate,trace,0.26092379186250275,0.13211695445546973,2.0
small/0.25,Word2Vec Average Then Concatinate,attribute,0.02442081493555438,0.00745891334149955,5.0
small/0.25,Word2Vec Average Then Concatinate,event,0.0654693819003586,0.047984148254604425,2.0
small/0.25,Word2Vec Average Then Concatinate,trace,0.24323242021311606,0.13601650916839733,5.0
small/0.25,Word2Vec Concatinate,attribute,0.02547654469889808,0.006747430664231588,2.0
small/0.25,Word2Vec Concatinate,event,0.06005888302452427,0.032183992497478074,4.0
small/0.25,Word2Vec Concatinate,trace,0.2698560595023029,0.12593443771769103,1.0
small/0.45,Fixed Vector,attribute,0.04967756597703322,0.020384976307291282,5.0
small/0.45,Fixed Vector,event,0.10268430340599409,0.04493009672241924,6.0
small/0.45,Fixed Vector,trace,0.3901649197132485,0.11477569969863943,5.0
small/0.45,One Hot,attribute,0.049380691623608704,0.01060811997573396,6.0
small/0.45,One Hot,event,0.10731674782718911,0.047303975449407384,5.0
small/0.45,One Hot,trace,0.39189623859061296,0.11804073827161618,3.0
small/0.45,Trace2Vec Average Then Concatinate,attribute,0.051633431653689686,0.015642288295093804,3.0
small/0.45,Trace2Vec Average Then Concatinate,event,0.11338457918149751,0.05583717969468429,3.0
small/0.45,Trace2Vec Average Then Concatinate,trace,0.386757142611334,0.11779745755847193,6.0
small/0.45,Trace2Vec Concatinate,attribute,0.05359171331429619,0.021949223119577733,1.0
small/0.45,Trace2Vec Concatinate,event,0.11029685494594656,0.0478944666874597,4.0
small/0.45,Trace2Vec Concatinate,trace,0.40376874151103886,0.10972674807692866,1.0
small/0.45,Word2Vec Average Then Concatinate,attribute,0.051651688749765085,0.015631428112244394,2.0
small/0.45,Word2Vec Average Then Concatinate,event,0.11364175792701868,0.055828323739888504,1.0
small/0.45,Word2Vec Average Then Concatinate,trace,0.390380167865874,0.11800734212299943,4.0
small/0.45,Word2Vec Concatinate,attribute,0.051306634001881124,0.016641428240911714,4.0
small/0.45,Word2Vec Concatinate,event,0.11344337563463178,0.051019437999549326,2.0
small/0.45,Word2Vec Concatinate,trace,0.40351410915323693,0.1114598000037473,2.0
wide/0.05,Fixed Vector,attribute,0.019050523091635133,0.012912068784799283,2.0
wide/0.05,Fixed Vector,event,0.04035070757976752,0.035028747479747095,4.0
wide/0.05,Fixed Vector,trace,0.13478644707008217,0.13462635266263134,6.0
wide/0.05,One Hot,attribute,0.017375563625701754,0.018764879283903725,4.0
wide/0.05,One Hot,event,0.05291131624418754,0.06176359128334485,3.0
wide/0.05,One Hot,trace,0.1487969390539468,0.16490856878139443,3.0
wide/0.05,Trace2Vec Average Then Concatinate,attribute,0.019261894414443696,0.02219003518917744,1.0
wide/0.05,Trace2Vec Average Then Concatinate,event,0.06983687347495103,0.08786326787757137,1.0
wide/0.05,Trace2Vec Average Then Concatinate,trace,0.16557708943011112,0.19179328453885688,2.0
wide/0.05,Trace2Vec Concatinate,attribute,0.015565029264980117,0.010391546991029352,5.0
wide/0.05,Trace2Vec Concatinate,event,0.03851211900330495,0.037195547946551145,6.0
wide/0.05,Trace2Vec Concatinate,trace,0.13688486021467305,0.13687491891157216,5.0
wide/0.05,Word2Vec Average Then Concatinate,attribute,0.018221971888749893,0.02061586330814475,3.0
wide/0.05,Word2Vec Average Then Concatinate,event,0.0690055331343921,0.08708504829138738,2.0
wide/0.05,Word2Vec Average Then Concatinate,trace,0.16966072840394833,0.19658646641639413,1.0
wide/0.05,Word2Vec Concatinate,attribute,0.015085989474367656,0.008415569196267722,6.0
wide/0.05,Word2Vec Concatinate,event,0.03881720961253634,0.03747010512904326,5.0
wide/0.05,Word2Vec Concatinate,trace,0.14212090213425493,0.13201596292935538,4.0
wide/0.25,Fixed Vector,attribute,0.03847167149185572,0.016318169659300837,5.0
wide/0.25,Fixed Vector,event,0.07633245132981854,0.037328964217276335,5.0
wide/0.25,Fixed Vector,trace,0.24578558556079072,0.10304699995646696,6.0
wide/0.25,One Hot,attribute,0.04591453833085034,0.012827739939044954,1.0
wide/0.25,One Hot,event,0.09489503847023441,0.051210160558089704,3.0
wide/0.25,One Hot,trace,0.25928801764207504,0.12481802878137893,3.0
wide/0.25,Trace2Vec Average Then Concatinate,attribute,0.04095500114284671,0.014161862146851188,2.0
wide/0.25,Trace2Vec Average Then Concatinate,event,0.09568795956007252,0.06069380008825549,1.0
wide/0.25,Trace2Vec Average Then Concatinate,trace,0.26916148693622394,0.1364253827257601,2.0
wide/0.25,Trace2Vec Concatinate,attribute,0.038610643133112424,0.021212572670002858,4.0
wide/0.25,Trace2Vec Concatinate,event,0.07500814723771383,0.03953304703980296,6.0
wide/0.25,Trace2Vec Concatinate,trace,0.2484218121132291,0.10510209914228288,4.0
wide/0.25,Word2Vec Average Then Concatinate,attribute,0.0406582611994685,0.013764159016000747,3.0
wide/0.25,Word2Vec Average Then Concatinate,event,0.09552188724786745,0.06056061294097393,2.0
wide/0.25,Word2Vec Average Then Concatinate,trace,0.26939176064847126,0.13617268828775234,1.0
wide/0.25,Word2Vec Concatinate,attribute,0.03806048927307646,0.014026327914342144,6.0
wide/0.25,Word2Vec Concatinate,event,0.07884293424884395,0.03998696098926588,4.0
wide/0.25,Word2Vec Concatinate,trace,0.24796702083437702,0.10223269418219089,5.0
wide/0.45,Fixed Vector,attribute,0.05871975226949243,0.026939893808210786,6.0
wide/0.45,Fixed Vector,event,0.12115933319979212,0.05090740704293616,6.0
wide/0.45,Fixed Vector,trace,0.37697456881160624,0.1047253342049738,5.0
wide/0.45,One Hot,attribute,0.06691874619205329,0.01756361672690325,1.0
wide/0.45,One Hot,event,0.13764282614290996,0.05093122941029225,1.0
wide/0.45,One Hot,trace,0.38478279313859437,0.10398345632303933,3.0
wide/0.45,Trace2Vec Average Then Concatinate,attribute,0.0648098142995233,0.023129949281469747,3.0
wide/0.45,Trace2Vec Average Then Concatinate,event,0.13468790597216962,0.05397203352827156,2.0
wide/0.45,Trace2Vec Average Then Concatinate,trace,0.39234954843884673,0.1082330334363916,2.0
wide/0.45,Trace2Vec Concatinate,attribute,0.06209665301057545,0.030413161450982645,5.0
wide/0.45,Trace2Vec Concatinate,event,0.1246387997293868,0.052630652080785316,4.0
